Category,Rating,Reviews,Installs
PARENTING,4.191512757553112,34,10000
PARENTING,4.5,1025,100000
PARENTING,4.0,3346,1000000
PARENTING,4.4,5343,1000000
PARENTING,4.7,247,100000
PARENTING,4.191512757553112,970,100000
PARENTING,3.9,3182,1000000
PARENTING,4.4,1528,100000
PARENTING,4.4,39,10000
PARENTING,4.5,76795,1000000
WEATHER,4.4,1558437,50000000
WEATHER,4.8,159455,1000000
WEATHER,4.4,2053404,50000000
WEATHER,4.8,892,10000
WEATHER,4.5,981995,10000000
WEATHER,4.7,11118,1000000
WEATHER,4.5,178934,10000000
WEATHER,3.5,11297,1000000
WEATHER,4.4,15370,1000000
WEATHER,4.3,18194,1000000
WEATHER,4.4,40606,10000000
WEATHER,4.2,133338,5000000
WEATHER,4.6,36900,500000
WEATHER,4.4,1312037,10000000
WEATHER,4.4,4184,1000000
WEATHER,3.9,100994,5000000
WEATHER,4.3,20008,5000000
WEATHER,4.5,13426,1000000
WEATHER,4.2,18773,10000000
WEATHER,3.7,26941,5000000
WEATHER,4.2,7457,1000000
WEATHER,3.9,135337,5000000
WEATHER,3.6,7623,1000000
WEATHER,4.5,1422858,50000000
WEATHER,4.3,21404,1000000
WEATHER,4.3,2143,100000
WEATHER,4.2,189313,10000000
WEATHER,4.6,89868,1000000
WEATHER,4.5,309617,10000000
WEATHER,4.5,3478,500000
WEATHER,4.2,24349,1000000
WEATHER,3.9,22154,10000000
WEATHER,4.8,17493,100000
WEATHER,3.8,15966,1000000
WEATHER,4.5,2332,500000
WEATHER,4.5,29344,500000
WEATHER,4.2,67772,5000000
WEATHER,4.0,634,100000
WEATHER,4.2,18425,1000000
VIDEO_PLAYERS,4.3,25655305,1000000000
VIDEO_PLAYERS,4.3,7557,1000000
VIDEO_PLAYERS,4.2,59089,10000000
VIDEO_PLAYERS,4.3,1551,1000000
VIDEO_PLAYERS,3.6,12764,1000000
VIDEO_PLAYERS,3.9,54807,100000000
VIDEO_PLAYERS,4.8,259003,10000000
VIDEO_PLAYERS,3.9,121916,100000000
VIDEO_PLAYERS,3.7,400,100000
VIDEO_PLAYERS,4.6,3930,500000
VIDEO_PLAYERS,4.4,1032076,100000000
VIDEO_PLAYERS,4.4,239242,10000000
VIDEO_PLAYERS,4.2,193381,50000000
VIDEO_PLAYERS,4.1,7624,1000000
VIDEO_PLAYERS,3.8,19738,1000000
VIDEO_PLAYERS,4.4,259605,10000000
VIDEO_PLAYERS,4.5,18699,1000000
VIDEO_PLAYERS,4.6,98819,5000000
VIDEO_PLAYERS,4.7,53006,1000000
VIDEO_PLAYERS,4.3,436921,10000000
VIDEO_PLAYERS,4.5,351168,10000000
VIDEO_PLAYERS,4.3,1615596,50000000
VIDEO_PLAYERS,3.7,906384,1000000000
VIDEO_PLAYERS,3.9,3484,10000000
VIDEO_PLAYERS,3.6,5639,1000000
VIDEO_PLAYERS,4.5,504823,50000000
VIDEO_PLAYERS,4.4,25922,50000000
VIDEO_PLAYERS,3.8,5555,1000000
VIDEO_PLAYERS,4.6,921868,50000000
VIDEO_PLAYERS,4.2,6449,5000000
VIDEO_PLAYERS,4.3,15874,1000000
VIDEO_PLAYERS,3.8,2093,5000000
VIDEO_PLAYERS,4.4,26421,1000000
VIDEO_PLAYERS,3.1,2689,1000000
VIDEO_PLAYERS,4.6,36969,1000000
VIDEO_PLAYERS,4.1,45744,10000000
VIDEO_PLAYERS,4.5,714665,10000000
VIDEO_PLAYERS,4.0,119202,10000000
VIDEO_PLAYERS,4.5,6474426,500000000
VIDEO_PLAYERS,4.3,6685,1000000
VIDEO_PLAYERS,4.191512757553112,0,500
VIDEO_PLAYERS,3.7,11549,1000000
VIDEO_PLAYERS,3.9,28835,1000000
VIDEO_PLAYERS,3.5,13205,1000000
VIDEO_PLAYERS,3.3,1261,10000
VIDEO_PLAYERS,4.3,1215,100000
VIDEO_PLAYERS,4.5,6474672,500000000
VIDEO_PLAYERS,4.1,159622,5000000
VIDEO_PLAYERS,4.4,169965,10000000
VIDEO_PLAYERS,4.4,38630,1000000
NEWS_AND_MAGAZINES,4.5,249919,10000000
NEWS_AND_MAGAZINES,4.4,158196,10000000
NEWS_AND_MAGAZINES,4.3,42624,1000000
NEWS_AND_MAGAZINES,4.5,26411,1000000
NEWS_AND_MAGAZINES,4.3,296781,10000000
NEWS_AND_MAGAZINES,4.6,29706,1000000
NEWS_AND_MAGAZINES,4.1,30693,1000000
NEWS_AND_MAGAZINES,4.2,83558,5000000
NEWS_AND_MAGAZINES,3.5,6066,1000000
NEWS_AND_MAGAZINES,4.0,293080,10000000
NEWS_AND_MAGAZINES,3.8,54256,5000000
NEWS_AND_MAGAZINES,4.3,355921,10000000
NEWS_AND_MAGAZINES,4.3,37882,1000000
NEWS_AND_MAGAZINES,4.1,190888,10000000
NEWS_AND_MAGAZINES,4.3,948198,50000000
NEWS_AND_MAGAZINES,4.5,9548,1000000
NEWS_AND_MAGAZINES,4.4,1071,500000
NEWS_AND_MAGAZINES,4.0,11908,1000000
NEWS_AND_MAGAZINES,4.1,185058,10000000
NEWS_AND_MAGAZINES,4.6,697212,10000000
NEWS_AND_MAGAZINES,4.3,978,100000
NEWS_AND_MAGAZINES,3.9,877635,1000000000
NEWS_AND_MAGAZINES,4.5,51684,10000000
NEWS_AND_MAGAZINES,4.7,175110,10000000
NEWS_AND_MAGAZINES,4.3,11667403,500000000
NEWS_AND_MAGAZINES,4.5,357944,10000000
NEWS_AND_MAGAZINES,3.1,735,500000
NEWS_AND_MAGAZINES,4.7,2543,500000
NEWS_AND_MAGAZINES,3.8,18818,1000000
NEWS_AND_MAGAZINES,4.0,30287,1000000
NEWS_AND_MAGAZINES,4.2,31504,1000000
NEWS_AND_MAGAZINES,4.0,13950,1000000
NEWS_AND_MAGAZINES,4.2,21147,5000000
NEWS_AND_MAGAZINES,3.4,41490,5000000
NEWS_AND_MAGAZINES,4.6,2090,50000
NEWS_AND_MAGAZINES,4.5,44274,1000000
NEWS_AND_MAGAZINES,4.0,7006,1000000
NEWS_AND_MAGAZINES,4.4,2959,1000000
NEWS_AND_MAGAZINES,4.2,40167,1000000
NEWS_AND_MAGAZINES,4.1,56807,5000000
NEWS_AND_MAGAZINES,4.4,1284017,500000000
NEWS_AND_MAGAZINES,4.0,4332,1000000
NEWS_AND_MAGAZINES,3.7,10382,1000000
NEWS_AND_MAGAZINES,4.6,413999,5000000
NEWS_AND_MAGAZINES,4.5,66978,1000000
NEWS_AND_MAGAZINES,4.6,66384,1000000
NEWS_AND_MAGAZINES,4.5,17703,500000
NEWS_AND_MAGAZINES,3.9,32121,1000000
NEWS_AND_MAGAZINES,4.3,350,10000
NEWS_AND_MAGAZINES,4.4,74425,1000000
NEWS_AND_MAGAZINES,4.3,131028,5000000
NEWS_AND_MAGAZINES,4.4,84957,1000000
NEWS_AND_MAGAZINES,3.6,3311,100000
NEWS_AND_MAGAZINES,4.5,23158,1000000
NEWS_AND_MAGAZINES,3.6,1380,100000
NEWS_AND_MAGAZINES,4.1,49259,5000000
NEWS_AND_MAGAZINES,4.4,185884,1000000
NEWS_AND_MAGAZINES,4.1,40975,1000000
NEWS_AND_MAGAZINES,4.2,27104,1000000
NEWS_AND_MAGAZINES,4.7,247992,5000000
NEWS_AND_MAGAZINES,3.9,63647,10000000
NEWS_AND_MAGAZINES,3.9,6105,100000
NEWS_AND_MAGAZINES,4.4,30722,1000000
NEWS_AND_MAGAZINES,4.6,56524,1000000
NEWS_AND_MAGAZINES,4.0,24790,1000000
NEWS_AND_MAGAZINES,4.3,13169,1000000
NEWS_AND_MAGAZINES,4.2,61692,10000000
NEWS_AND_MAGAZINES,4.3,3684,100000
NEWS_AND_MAGAZINES,4.0,18976,1000000
NEWS_AND_MAGAZINES,4.1,63020,5000000
NEWS_AND_MAGAZINES,4.6,62740,500000
NEWS_AND_MAGAZINES,4.5,76677,1000000
NEWS_AND_MAGAZINES,4.2,78154,1000000
NEWS_AND_MAGAZINES,4.3,479594,10000000
NEWS_AND_MAGAZINES,4.2,201737,10000000
NEWS_AND_MAGAZINES,4.2,233305,10000000
NEWS_AND_MAGAZINES,4.0,80368,10000000
NEWS_AND_MAGAZINES,4.2,23292,1000000
NEWS_AND_MAGAZINES,4.3,23641,1000000
NEWS_AND_MAGAZINES,3.9,13217,1000000
NEWS_AND_MAGAZINES,4.0,17240,1000000
NEWS_AND_MAGAZINES,4.5,256680,10000000
NEWS_AND_MAGAZINES,4.1,62465,5000000
NEWS_AND_MAGAZINES,3.9,877643,1000000000
NEWS_AND_MAGAZINES,4.5,103074,1000000
NEWS_AND_MAGAZINES,4.4,1284018,500000000
MAPS_AND_NAVIGATION,4.6,7232629,100000000
MAPS_AND_NAVIGATION,4.2,15681,5000000
MAPS_AND_NAVIGATION,4.1,53481,10000000
MAPS_AND_NAVIGATION,4.4,104800,10000000
MAPS_AND_NAVIGATION,4.4,50459,5000000
MAPS_AND_NAVIGATION,4.2,43269,5000000
MAPS_AND_NAVIGATION,4.5,56443,1000000
MAPS_AND_NAVIGATION,4.2,4928420,100000000
MAPS_AND_NAVIGATION,4.4,1421884,50000000
MAPS_AND_NAVIGATION,4.4,3652,500000
MAPS_AND_NAVIGATION,4.0,126282,10000000
MAPS_AND_NAVIGATION,4.3,14110,1000000
MAPS_AND_NAVIGATION,4.4,18710,1000000
MAPS_AND_NAVIGATION,4.2,22063,1000000
MAPS_AND_NAVIGATION,4.3,286454,10000000
MAPS_AND_NAVIGATION,4.1,15922,1000000
MAPS_AND_NAVIGATION,4.4,652,100000
MAPS_AND_NAVIGATION,4.3,29768,5000000
MAPS_AND_NAVIGATION,4.4,102248,5000000
MAPS_AND_NAVIGATION,4.2,41225,5000000
MAPS_AND_NAVIGATION,4.7,162049,5000000
MAPS_AND_NAVIGATION,4.3,26014,1000000
MAPS_AND_NAVIGATION,4.5,53562,1000000
MAPS_AND_NAVIGATION,3.7,10562,1000000
MAPS_AND_NAVIGATION,4.3,21589,1000000
MAPS_AND_NAVIGATION,4.2,3682,100000
MAPS_AND_NAVIGATION,4.1,2909,100000
MAPS_AND_NAVIGATION,4.5,37937,1000000
MAPS_AND_NAVIGATION,4.8,15865,1000000
MAPS_AND_NAVIGATION,4.3,63920,5000000
MAPS_AND_NAVIGATION,4.7,38375,1000000
MAPS_AND_NAVIGATION,4.3,16657,1000000
MAPS_AND_NAVIGATION,4.2,301413,5000000
MAPS_AND_NAVIGATION,3.7,20605,1000000
MAPS_AND_NAVIGATION,4.6,16094,1000000
MAPS_AND_NAVIGATION,4.5,65590,5000000
MAPS_AND_NAVIGATION,4.3,32225,1000000
MAPS_AND_NAVIGATION,4.5,44348,5000000
MAPS_AND_NAVIGATION,4.2,23279,1000000
MAPS_AND_NAVIGATION,4.2,12572,1000000
MAPS_AND_NAVIGATION,4.3,70556,10000000
MAPS_AND_NAVIGATION,4.3,1240,100000
MAPS_AND_NAVIGATION,4.4,56471,5000000
MAPS_AND_NAVIGATION,3.7,6939,1000000
MAPS_AND_NAVIGATION,4.4,10218,1000000
MAPS_AND_NAVIGATION,4.4,617477,10000000
MAPS_AND_NAVIGATION,4.2,1688,50000
MAPS_AND_NAVIGATION,3.5,18857,1000000
MAPS_AND_NAVIGATION,4.2,11838,1000000
MAPS_AND_NAVIGATION,4.2,60838,5000000
SOCIAL,4.0,17000166,500000000
TOOLS,4.5,162335,10000000
FAMILY,4.2,886418,50000000
FAMILY,3.9,3720,1000000
GAME,4.3,9951,1000000
FAMILY,3.7,2398,500000
GAME,4.3,213340,10000000
FAMILY,4.3,1805398,50000000
FAMILY,4.6,94989,5000000
FAMILY,4.3,10483141,500000000
GAME,4.2,3815614,100000000
FAMILY,4.6,10247,1000000
FINANCE,3.9,730,10000
GAME,4.4,5565856,100000000
FAMILY,4.6,263454,10000000
GAME,4.1,1728557,50000000
FAMILY,4.8,39480,500000
FAMILY,4.3,1311,10000
FAMILY,4.5,14885236,500000000
FAMILY,4.4,5453997,100000000
FAMILY,4.4,174,10000
FAMILY,3.3,8642,500000
COMMUNICATION,4.2,1092337,50000000
GAME,3.8,4257,500000
GAME,4.5,43576,5000000
PRODUCTIVITY,4.3,3014548,100000000
GAME,4.5,27711703,1000000000
GAME,3.7,1221896,100000000
GAME,4.5,152658,1000000
COMMUNICATION,4.1,14766,500000
FAMILY,4.4,1852384,10000000
FAMILY,3.7,353342,50000000
FAMILY,4.1,672089,50000000
FAMILY,4.8,3053,50000
COMMUNICATION,4.4,69109672,1000000000
VIDEO_PLAYERS,4.3,960726,10000000
GAME,4.1,1703479,100000000
TOOLS,4.4,5741684,500000000
GAME,4.1,10421284,100000000
SOCIAL,4.5,66509917,1000000000
FAMILY,4.5,9876369,100000000
FAMILY,4.5,469851,50000000
GAME,4.5,8389714,100000000
GAME,4.2,685450,100000000
SPORTS,4.4,867920,10000000
FAMILY,4.5,787107,10000000
GAME,4.3,798522,100000000
FAMILY,3.8,6760,500000
GAME,4.5,13118,500000
GAME,3.7,413609,10000000
FAMILY,4.5,1013465,50000000
GAME,4.5,1117212,50000000
SHOPPING,4.3,908525,100000000
FAMILY,4.6,305765,10000000
PRODUCTIVITY,4.3,154668,10000000
FAMILY,4.4,98324,1000000
FOOD_AND_DRINK,4.3,27931,5000000
GAME,4.3,47698,5000000
VIDEO_PLAYERS,4.3,25623548,1000000000
GAME,4.3,133195,5000000
FAMILY,4.3,1295293,100000000
FAMILY,4.4,17069,500000
PRODUCTIVITY,4.2,145088,10000000
FAMILY,4.9,46253,500000
PRODUCTIVITY,4.5,2078744,500000000
FAMILY,4.6,111741,5000000
GAME,4.6,515240,10000000
FINANCE,4.6,49275,500000
GAME,3.4,29265,1000000
SPORTS,3.8,85763,1000000
GAME,4.4,4918776,100000000
BOOKS_AND_REFERENCE,4.7,2440695,100000000
FAMILY,4.6,137198,5000000
SOCIAL,4.1,78128208,1000000000
GAME,3.8,22191,1000000
SOCIAL,4.4,5637451,100000000
PHOTOGRAPHY,4.4,5276983,100000000
FAMILY,3.9,31061,1000000
SOCIAL,4.1,12495,1000000
PHOTOGRAPHY,4.5,512996,10000000
FINANCE,3.7,800,50000
SOCIAL,4.4,2349421,100000000
FAMILY,4.5,944661,50000000
SPORTS,4.5,14184910,100000000
TOOLS,3.8,159,10000
GAME,3.1,50,10000
TOOLS,4.5,799206,10000000
TOOLS,5.0,2,100
GAME,4.4,3039889,10000000
PERSONALIZATION,4.191512757553112,7,100
GAME,4.3,1305050,50000000
FOOD_AND_DRINK,2.9,155,10000
LIFESTYLE,3.1,3042,500000
HEALTH_AND_FITNESS,3.3,14210,1000000
PERSONALIZATION,4.1,291,5000
PERSONALIZATION,4.4,83,1000
GAME,4.5,4487182,50000000
GAME,4.3,12,100
TOOLS,4.3,668,50000
MEDICAL,4.5,2948,50000
TRAVEL_AND_LOCAL,2.2,83,50000
GAME,4.5,6071542,100000000
GAME,4.2,828489,50000000
FAMILY,4.5,10053186,100000000
LIFESTYLE,4.6,815280,10000000
GAME,3.9,24,1000
PERSONALIZATION,4.1,8,1000
MAPS_AND_NAVIGATION,3.3,19,5000
FAMILY,4.5,472247,50000000
PHOTOGRAPHY,4.1,283,100000
ART_AND_DESIGN,4.8,253,50000
MAPS_AND_NAVIGATION,4.1,41,1000
PERSONALIZATION,4.5,2,500
GAME,4.191512757553112,30,500
FAMILY,4.6,44881447,100000000
FAMILY,4.6,23125280,100000000
FAMILY,4.3,22248,1000000
FAMILY,4.1,29978,1000000
FAMILY,4.5,349,50000
FAMILY,4.3,4624,100000
GAME,4.4,1397944,10000000
FAMILY,4.7,2890,50000
FAMILY,4.4,22419455,500000000
SHOPPING,4.4,27275,1000000
COMMUNICATION,4.3,9642112,1000000000
PERSONALIZATION,4.2,1531,10000
BOOKS_AND_REFERENCE,4.2,873,50000
FAMILY,4.6,73404,1000000
PERSONALIZATION,4.5,901110,10000000
FAMILY,4.6,1218,50000
BOOKS_AND_REFERENCE,4.7,88,1000
PERSONALIZATION,4.8,557,10000
FAMILY,4.7,2387,100000
TOOLS,4.7,42916526,500000000
LIFESTYLE,1.7,686,10000
LIFESTYLE,4.5,8096,1000000
PRODUCTIVITY,4.0,499,10000
FAMILY,3.6,608,100000
TOOLS,2.0,24,1000
LIFESTYLE,4.7,707,5000
PRODUCTIVITY,4.1,376,50000
FAMILY,4.3,109,5000
FAMILY,4.3,43,10000
FAMILY,4.5,2751,100000
FAMILY,4.4,77,5000
GAME,4.4,8921451,100000000
FAMILY,4.6,130,10000
FAMILY,3.7,452,100000
FAMILY,4.5,4115,100000
BOOKS_AND_REFERENCE,4.0,459,50000
FAMILY,4.8,55,1000
FAMILY,4.0,1320,100000
FAMILY,4.7,27,5000
FAMILY,4.8,306,5000
FAMILY,4.6,498,50000
FAMILY,4.3,36,5000
FAMILY,4.2,1002,10000
FAMILY,4.8,138,10000
FAMILY,4.2,20,5000
PERSONALIZATION,4.6,6459626,100000000
VIDEO_PLAYERS,4.2,1971777,100000000
COMMUNICATION,4.5,305347,10000000
GAME,4.6,408292,10000000
GAME,4.5,1736105,10000000
FAMILY,4.5,10214862,100000000
GAME,4.3,5091448,100000000
VIDEO_PLAYERS,4.8,2588730,50000000
GAME,4.5,4229977,100000000
GAME,4.3,8116142,500000000
GAME,4.2,640974,50000000
GAME,4.4,3058687,100000000
GAME,4.5,4972230,100000000
GAME,4.2,951,100000
GAME,4.6,1591129,50000000
PERSONALIZATION,4.6,14026,100000
PRODUCTIVITY,4.4,1860844,500000000
VIDEO_PLAYERS,4.5,1013867,50000000
FAMILY,4.5,762706,10000000
GAME,4.6,7657490,100000000
GAME,4.5,2586261,100000000
FAMILY,4.4,91171,1000000
SPORTS,4.1,1076243,100000000
FAMILY,4.4,4064868,100000000
SPORTS,4.6,9873470,100000000
FAMILY,4.6,15301,100000
PERSONALIZATION,4.5,10158,500000
GAME,4.5,4147718,100000000
FAMILY,4.3,1168959,50000000
GAME,4.3,4000433,100000000
FAMILY,3.3,23682,1000000
TOOLS,3.7,338449,10000000
TOOLS,4.5,214265,10000000
FAMILY,4.4,187892,5000000
FAMILY,3.1,740,100000
NEWS_AND_MAGAZINES,4.0,15443,1000000
SHOPPING,4.4,2788460,100000000
SPORTS,4.2,521081,10000000
FAMILY,3.9,94910,10000000
FAMILY,4.4,63773,5000000
PRODUCTIVITY,4.6,5378795,100000000
FAMILY,4.8,1506783,10000000
COMMUNICATION,4.4,3075096,100000000
FINANCE,3.9,10657,1000000
FAMILY,4.5,736824,10000000
FAMILY,3.6,1354,500000
LIFESTYLE,3.4,4082,500000
PRODUCTIVITY,4.7,564759,10000000
TOOLS,4.4,951413,100000000
FAMILY,4.4,1657,100000
SOCIAL,4.5,17350,500000
BOOKS_AND_REFERENCE,4.2,814151,100000000
PRODUCTIVITY,4.6,1488289,100000000
TRAVEL_AND_LOCAL,4.3,15209,100000
COMMUNICATION,4.3,27156,5000000
PRODUCTIVITY,4.3,3249518,100000000
SOCIAL,4.6,4300936,100000000
FAMILY,4.4,148536,10000000
SHOPPING,4.5,181983,10000000
SPORTS,4.5,16257,500000
PRODUCTIVITY,4.0,4660,1000000
BOOKS_AND_REFERENCE,4.3,1476,100000
PRODUCTIVITY,4.5,75951,5000000
FINANCE,4.0,10374,500000
TRAVEL_AND_LOCAL,4.3,9231613,1000000000
SHOPPING,4.6,5911055,100000000
BOOKS_AND_REFERENCE,4.2,210534,10000000
SHOPPING,4.4,6003590,100000000
SHOPPING,4.5,6200739,100000000
FINANCE,4.3,9400,1000000
SOCIAL,4.3,8595964,500000000
COMMUNICATION,4.4,1429038,100000000
TOOLS,4.6,894435,50000000
PHOTOGRAPHY,4.4,1302,10000
FAMILY,4.3,4551,500000
PHOTOGRAPHY,4.2,12726,1000000
FAMILY,4.3,3213548,100000000
TOOLS,4.3,3943,100000
TOOLS,4.6,57,5000
GAME,3.6,214,50000
NEWS_AND_MAGAZINES,4.3,11657972,500000000
TOOLS,4.2,2588,100000
PRODUCTIVITY,4.2,1117,50000
PRODUCTIVITY,4.4,607,50000
TOOLS,4.3,9433,500000
AUTO_AND_VEHICLES,4.9,73,1000
TOOLS,4.5,1250,50000
COMMUNICATION,4.2,10790092,500000000
TOOLS,4.2,13096,500000
LIFESTYLE,3.8,38,5000
FAMILY,4.2,1671658,50000000
FAMILY,1.0,1,10
WEATHER,4.4,6495,100000
FINANCE,4.0,43,5000
TOOLS,4.191512757553112,6,500
FAMILY,4.4,20368,500000
FAMILY,4.4,5427,100000
WEATHER,4.5,76593,500000
FAMILY,4.191512757553112,0,5
BUSINESS,3.4,58,10000
BUSINESS,3.8,183,50000
PERSONALIZATION,4.191512757553112,0,10
HEALTH_AND_FITNESS,3.7,5559,500000
PHOTOGRAPHY,4.191512757553112,0,10
PHOTOGRAPHY,4.1,41,500
GAME,4.6,759838,10000000
TOOLS,4.4,51,5000
BUSINESS,4.2,127,10000
SOCIAL,4.2,4828372,1000000000
GAME,4.4,3697174,50000000
GAME,4.5,4830407,50000000
TOOLS,4.2,1855262,500000000
GAME,4.5,1128805,50000000
FAMILY,4.3,64884,5000000
TOOLS,4.4,8021623,1000000000
TOOLS,4.2,857215,100000000
GAME,3.6,2065,100000
COMMUNICATION,4.0,3419464,1000000000
GAME,4.4,12683,1000000
GAME,4.6,3656,100000
TOOLS,4.5,1034,5000
SOCIAL,4.4,120,10000
PERSONALIZATION,4.2,59,1000
SPORTS,4.3,989344,50000000
PRODUCTIVITY,4.6,267042,5000000
TOOLS,1.8,53,1000
GAME,3.8,4116,100000
FAMILY,4.4,7715,500000
LIFESTYLE,3.0,4710,100000
PRODUCTIVITY,3.4,5,100
SPORTS,4.6,10,100
MAPS_AND_NAVIGATION,3.7,96,10000
LIFESTYLE,3.0,543,50000
PERSONALIZATION,4.6,89,5000
PRODUCTIVITY,4.4,2728941,1000000000
LIFESTYLE,3.1,777,50000
TOOLS,4.3,255,5000
PERSONALIZATION,4.3,25,500
TOOLS,3.8,415,50000
LIFESTYLE,4.5,231,5000
GAME,3.6,517,50000
TOOLS,4.191512757553112,0,10
PERSONALIZATION,4.2,33,500
HOUSE_AND_HOME,4.5,30,1000
TOOLS,4.2,184,10000
TOOLS,3.3,6,100
GAME,4.2,1485806,100000000
TOOLS,4.3,99290,5000000
FAMILY,4.2,1960,100000
LIFESTYLE,3.7,41917,10000000
FAMILY,3.8,29544,10000000
HEALTH_AND_FITNESS,2.9,1786,100000
GAME,4.5,6181640,100000000
TOOLS,4.3,123,5000
LIFESTYLE,4.9,145,5000
GAME,4.4,19816,1000000
COMMUNICATION,4.4,9,500
ART_AND_DESIGN,4.4,13,1000
HEALTH_AND_FITNESS,2.9,4031,500000
DATING,4.2,46,10000
HEALTH_AND_FITNESS,4.0,50,5000
FAMILY,4.3,6,100
COMMUNICATION,4.3,15439,1000000
FAMILY,3.9,38,5000
FAMILY,4.3,103064,5000000
SOCIAL,4.191512757553112,17,1000
HEALTH_AND_FITNESS,4.0,214,10000
GAME,4.6,4108,10000
FAMILY,3.7,126,10000
HOUSE_AND_HOME,4.0,65914,10000000
PERSONALIZATION,4.6,621,50000
GAME,4.4,3250,1000000
PERSONALIZATION,4.5,2,100
FAMILY,3.0,4,1000
PRODUCTIVITY,3.1,67,10000
FAMILY,4.3,1633565,100000000
PRODUCTIVITY,4.5,107,50000
FAMILY,4.5,681,50000
BUSINESS,4.5,176,10000
TOOLS,4.1,10426,1000000
AUTO_AND_VEHICLES,4.6,4140,50000
FAMILY,4.2,1752017,100000000
GAME,4.191512757553112,0,1
GAME,3.9,178723,10000000
GAME,3.9,2454,500000
TOOLS,3.9,19758,5000000
FAMILY,4.2,3133,500000
COMMUNICATION,4.2,594720,50000000
FAMILY,3.7,7453,1000000
FAMILY,2.8,4635,1000000
GAME,4.4,5231553,100000000
TOOLS,4.1,8137,1000000
FAMILY,4.4,1372013,100000000
PHOTOGRAPHY,2.7,3032,500000
GAME,4.7,403911,10000000
SOCIAL,4.2,1175188,50000000
GAME,4.2,249308,10000000
GAME,4.5,3777822,100000000
SPORTS,4.4,29864,1000000
FAMILY,4.0,250257,5000000
SOCIAL,4.2,83474,5000000
COMMUNICATION,4.1,132015,10000000
SOCIAL,4.0,80987,5000000
ART_AND_DESIGN,4.4,295237,10000000
SOCIAL,4.7,896118,5000000
GAME,4.3,421000,10000000
GAME,4.7,989158,10000000
SOCIAL,4.4,90082,1000000
FAMILY,4.0,83875,1000000
FAMILY,4.3,1838090,100000000
GAME,4.2,307398,10000000
GAME,4.4,4637439,100000000
TOOLS,4.6,2176,100000
FAMILY,3.3,162,10000
GAME,4.5,547644,50000000
HEALTH_AND_FITNESS,2.3,74,10000
FAMILY,4.2,56259,10000000
FAMILY,4.1,705805,50000000
SPORTS,4.191512757553112,7,1000
FAMILY,4.4,2122705,100000000
SOCIAL,3.2,185,10000
FAMILY,3.5,339,100000
FAMILY,4.6,61264,1000000
FAMILY,4.3,1329008,50000000
FAMILY,4.1,405824,10000000
PERSONALIZATION,4.1,8,1000
PERSONALIZATION,4.1,797,50000
COMMUNICATION,4.191512757553112,2,10
FAMILY,4.7,36,1000
TOOLS,3.5,81747,10000000
FAMILY,3.9,28,1000
GAME,4.191512757553112,6,500
GAME,4.191512757553112,28,1000
GAME,4.1,609,10000
FAMILY,4.7,17,1000
PRODUCTIVITY,4.191512757553112,0,100
FAMILY,4.6,7,1000
PERSONALIZATION,4.5,164,10000
PERSONALIZATION,4.7,98,10000
PERSONALIZATION,4.9,934,10000
PERSONALIZATION,4.191512757553112,4,500
COMMUNICATION,4.3,2451136,100000000
HEALTH_AND_FITNESS,4.1,290,50000
SHOPPING,4.4,9140,500000
COMMUNICATION,4.2,1603,10000
COMMUNICATION,4.1,1760,100000
PHOTOGRAPHY,4.6,1656808,50000000
GAME,4.3,1017408,10000000
FAMILY,4.4,1185,100000
FINANCE,4.4,124324,10000000
PERSONALIZATION,4.5,14,1000
SOCIAL,4.6,4046,100000
TOOLS,4.8,1955,100000
FAMILY,4.3,1065,100000
SOCIAL,4.8,19047,100000
FAMILY,4.8,16,500
TOOLS,3.7,43,5000
FAMILY,4.1,9019,1000000
FAMILY,3.7,4444,500000
FAMILY,4.2,6418,100000
FAMILY,4.5,39,1000
FAMILY,4.6,28,1000
VIDEO_PLAYERS,4.5,712737,10000000
FAMILY,4.7,21,1000
COMMUNICATION,4.3,2546549,100000000
FAMILY,4.191512757553112,2,1000
FAMILY,4.9,55,1000
GAME,4.4,2351,100000
FAMILY,4.6,60,10000
FAMILY,4.191512757553112,19,5000
PRODUCTIVITY,4.191512757553112,0,100
LIFESTYLE,4.0,42,5000
FAMILY,4.8,39,1000
FAMILY,4.3,159,10000
COMMUNICATION,4.4,64,5000
FAMILY,4.2,11263,1000000
GAME,4.6,4304,100000
PERSONALIZATION,4.191512757553112,35,10000
FAMILY,4.8,17,100
FAMILY,4.0,369,10000
FAMILY,4.3,264,10000
GAME,4.7,703,10000
SOCIAL,4.5,456866,10000000
GAME,4.6,2694969,100000000
SHOPPING,4.5,972256,50000000
GAME,4.3,696019,50000000
LIFESTYLE,4.0,45224,5000000
FAMILY,4.2,357049,50000000
FAMILY,4.0,576210,50000000
GAME,4.5,2308916,10000000
PERSONALIZATION,4.0,6263,500000
FAMILY,4.1,1111915,100000000
FAMILY,4.6,67410,1000000
FAMILY,3.1,306,50000
SOCIAL,4.9,5677,50000
PRODUCTIVITY,4.5,2965,100000
FAMILY,4.0,155276,10000000
PRODUCTIVITY,4.0,11535,1000000
PERSONALIZATION,3.6,5525,500000
FAMILY,4.5,4251,1000000
GAME,4.2,1185148,100000000
GAME,4.3,90415,10000000
PERSONALIZATION,3.9,2852,100000
PERSONALIZATION,4.3,1734,100000
SHOPPING,4.3,85,50000
FAMILY,4.4,222308,10000000
